dataset,gloss,num_samples,mean_total_motion,mean_velocity,motion_variance_mean,acceleration_mean,trajectory_length_mean,direction_change_mean,motion_complexity_score
VSL,giao thừa,1.0,33.01891019195318,12.369708947092295,0.1030293107032775,6.675277666955054,33.01891010906547,81.0,0.11388912
VSL,chức vụ,1.0,32.597631878452376,10.855011203471156,0.2241165786981582,6.762759462676265,32.597632120596245,58.0,0.113817535
VSL,thuộc lòng,1.0,24.26497410237789,14.544425148963928,0.2435890734195709,11.976592448292946,24.26497410237789,20.0,0.11381564
VSL,trọng nam khinh nữ,1.0,31.27068550884724,11.90072931183709,0.2087532877922058,7.460188423433611,31.2706855237484,57.0,0.113814235
VSL,dòng sông chảy,1.0,31.37621107697487,12.372960788638968,0.0979334414005279,8.335104427337647,31.376211198512465,76.0,0.11378577
VSL,máy ảnh,1.0,29.425553485751152,13.361876106623448,0.1219491213560104,9.20406322479248,29.425553610315543,57.0,0.113752015
VSL,Sapa,1.0,33.47897911909968,10.788870778615756,0.1115984767675399,7.258645247182121,33.478979214676656,89.0,0.11368585
VSL,vải lụa,3.0,34.877888029130794,9.973131398495177,0.1595694075028101,5.780170833204767,34.87788786079424,114.33333333333331,0.11364451
VSL,phong trào,1.0,35.1125586014241,10.419043091854247,0.0883512422442436,6.168728124499321,35.11255843332037,110.0,0.113616705
VSL,lên đường,1.0,31.154065627604723,12.967879523833592,0.1606003195047378,7.238746693436528,31.1540654823184,88.0,0.113594174
VSL,tôi yêu bạn ấy,1.0,39.21188576007262,7.631040187141338,0.0600883550941944,4.554489845251726,39.21188583888579,186.0,0.11352431
VSL,gáy,1.0,25.960366502404213,15.56064319729805,0.2456658333539962,9.324300144399915,25.96036623418331,41.0,0.11350452
VSL,họ (đại từ),1.0,34.62346437340602,9.102326328523064,0.1877192854881286,6.39644575062474,34.623464468168095,71.0,0.11345313
VSL,Mặt trời mọc,1.0,32.91401652852073,11.470151791219102,0.0923400819301605,7.400732626809793,32.91401666542515,76.0,0.11339169
VSL,phó hiệu trưởng,3.0,30.826367780566216,12.23761917730008,0.231487289071083,7.133715555282422,30.826367721310817,80.0,0.113368474
VSL,cột,1.0,28.253578329458836,12.27188008159831,0.3292295336723327,8.511347243891043,28.25357838207856,60.0,0.11335709
VSL,đảo Trường Sa,1.0,32.82500408217311,11.573710028564228,0.1290203332901001,6.942294810499464,32.82500412967056,84.0,0.11335566
VSL,châm cứu,3.0,33.564425806243285,10.52012442516754,0.0942600245277087,6.091284579396668,33.564425717379585,90.66666666666669,0.11332387
VSL,da trắng,3.0,31.200212186202407,12.04768662331543,0.1298478667934735,8.138561718278142,31.20021221220183,73.0,0.11330888
VSL,thờ cúng,1.0,33.63878794014454,10.183378265361592,0.1801259815692901,6.427070908400477,33.63878766261041,102.0,0.11298454
VSL,đường ray xe lửa,1.0,30.08288023620844,14.087248394265773,0.1931817382574081,6.760383212377155,30.082880069501694,63.0,0.112959586
VSL,mở đầu,1.0,32.279934839345515,12.245944624082952,0.128933385014534,6.788416788175509,32.27993480209261,66.0,0.11295167
VSL,UNICEF,1.0,27.47183533385396,16.14374276703479,0.217519536614418,7.4387434339523315,27.471834991127253,50.0,0.11289742
VSL,tuyên bố,1.0,27.23124224692583,15.113339090788806,0.1377844363451004,9.424778020606851,27.2312422869727,43.0,0.11280164
VSL,cất giấu,1.0,35.76460977154784,9.007271721520844,0.1156786158680915,5.873459452163365,35.764610062586144,114.0,0.11266448
VSL,học phí,1.0,25.69825153797865,14.262529337847674,0.2795563638210296,9.8155122388084,25.698251557536423,43.0,0.11264721
VSL,mọc tóc,1.0,31.42199637368321,12.073297529648512,0.1562535315752029,7.314635146747936,31.421996192075312,73.0,0.11264651
VSL,tương lai,1.0,33.261297170072794,12.156598223418724,0.1026531681418418,6.044614999382584,33.26129710837267,84.0,0.11259419
VSL,vào mùa,2.0,28.114379193633795,13.216105396038405,0.1504899896681308,7.788990908572176,28.11437913775444,40.5,0.112523444
VSL,Trà Vinh,1.0,33.32134962081909,11.478630133743945,0.0811249986290931,6.739880444005478,33.321349651087075,93.0,0.112502016
VSL,kẹt xe_tắc đường,1.0,34.32133013382554,10.286102388203144,0.104274533689022,6.353972908824381,34.32133036991581,105.0,0.11242443
VSL,kháu khỉnh,1.0,32.00183953717351,11.696281818355002,0.1493008732795715,7.001096857182773,32.00183958048001,84.0,0.11238354
VSL,nối tiếp,1.0,35.94527560658753,9.367651255882304,0.1378611624240875,5.010768327796669,35.94527567795012,105.0,0.112370215
VSL,núi thấp,1.0,35.569386560469866,9.962752231927675,0.0891502052545547,5.515647226909421,35.56938664522022,120.0,0.1123597
VSL,bỏng,1.0,24.01784336194396,14.99614060545961,0.2561706900596618,11.06655924624585,24.01784335682169,43.0,0.11231276
VSL,tiếp tân,1.0,28.1196324788034,14.78500645411642,0.1198148876428604,8.788827747106552,28.11963235680014,58.0,0.11228198
VSL,dân tộc thiểu số,3.0,32.29543100732068,11.946411017781235,0.0963711664080619,5.762651998151444,32.295431036346905,77.66666666666667,0.11210692
VSL,cấp cứu,1.0,26.25974176824093,13.33905846587682,0.1997520625591278,10.718842814708578,26.25974189862609,55.0,0.1120955
VSL,lặn,1.0,33.4419929087162,11.520189726489711,0.0509605072438716,6.761375222095223,33.44199282489717,69.0,0.11204821
VSL,cây cổ thụ,3.0,27.80490310428043,9.921146666993776,0.1075261731942494,5.840485927728666,27.804903187556192,84.33333333333333,0.111992694
VSL,sữa rửa mặt,1.0,34.843598551116884,10.040986764316376,0.0998773574829101,5.886613279291727,34.84359867929015,94.0,0.111983635
VSL,bảng học sinh,1.0,31.765537559986115,12.485418403734926,0.1699472367763519,6.174829846620559,31.765537599101663,62.0,0.111940354
VSL,tin học,1.0,32.61728120781481,11.637379687456855,0.1245988309383392,6.53318393733128,32.61728108976968,76.0,0.11191684
VSL,hình trụ,1.0,28.31213501095772,16.009710644775968,0.1492822170257568,7.088718561025766,28.31213502958417,54.0,0.11184966
VSL,hơi nước,1.0,31.647129139397293,12.159800495092686,0.1017412319779396,7.339520066202461,31.647129126358777,82.0,0.11183121
VSL,chuyển giao,1.0,29.392048771493137,13.346661824394356,0.1652477979660034,7.8708317825427425,29.39204859477468,57.0,0.11179284
VSL,mặc,1.0,28.934801949188117,12.38822861484119,0.2566742897033691,7.908617385170039,28.934801740106195,62.0,0.11168643
VSL,tách lớp,1.0,33.59542234055698,10.944073702654112,0.1383309513330459,5.785197459079407,33.59542244067416,101.0,0.11158682
VSL,đẹp không_ (người),3.0,32.62329298630357,11.035995017165115,0.1349914694825808,6.57604999322756,32.62329300539568,91.0,0.1115656
VSL,khoáng sản,1.0,35.28860558196902,10.072376076948077,0.0843523293733596,5.416544455748338,35.288605547044426,103.0,0.111541726
VSL,băng bó,1.0,28.999825231730934,13.795630803183904,0.1146993264555931,8.406461246552006,28.99982544779777,60.0,0.111498676
VSL,trí khôn,1.0,32.9083642847836,11.603101787847631,0.1040208265185356,6.2697282419318245,32.9083643197082,106.0,0.111333795
VSL,sáng,1.0,30.755859568715096,10.686992544410884,0.228709727525711,7.572974213563344,30.755859779194,52.0,0.11125171
VSL,hàng ngày,3.0,32.05712386934707,11.653914317340556,0.1805956686536471,6.008653831266648,32.05712390731787,79.33333333333333,0.11118764
VSL,yên bình,1.0,34.509590793401,10.041285581959103,0.0659233182668685,6.287933957343008,34.509590750560164,101.0,0.11117297
VSL,tình yêu,1.0,35.33765641413629,9.372296845227217,0.0916173681616783,5.63382795133761,35.33765634120209,136.0,0.11109697
VSL,tóm lược,1.0,33.82418153248727,10.670638912602476,0.0838970020413398,6.213164613602009,33.82418155204505,99.0,0.111063205
VSL,chọi gà,1.0,30.92840648721904,13.055272077800522,0.100918173789978,6.972600499221257,30.928406321443617,62.0,0.11091515
VSL,ngày khai trường,1.0,37.19009259063751,7.794315078875401,0.0866995453834533,4.882629897392971,37.19009264954366,150.0,0.11065215
VSL,liên hoan,3.0,29.82475928279261,12.017744740216344,0.1149779707193374,6.030120141430506,29.824759414341923,82.33333333333333,0.11064341
VSL,xếp,1.0,31.464882031083107,12.246785671680003,0.0757416188716888,7.224143341967934,31.464881998486817,75.0,0.11055953
VSL,bẻ ngô,3.0,30.25651765296546,12.095599855504544,0.1406106476982434,7.31520184292956,30.25651768773484,57.0,0.11055073
VSL,toàn cầu,1.0,32.900498155504465,11.078965231273951,0.0926673337817192,6.469387330792167,32.90049838088453,100.0,0.11050522
VSL,chum,1.0,26.24389535188675,16.38603179405133,0.1576367169618606,8.167204187271443,26.24389515537769,40.0,0.110473126
VSL,nổi dậy,1.0,34.58960233069956,10.163238811142303,0.0907076448202133,5.4621536395337325,34.589602183317766,95.0,0.11037306
VSL,phục vụ,1.0,34.99115213006735,9.710044508454976,0.0750007703900337,5.60195169939059,34.991152038564906,114.0,0.110359214
VSL,ban đêm,3.0,30.476373026302703,11.890836405694868,0.0967387656370798,6.958285105173235,30.47637302366396,70.33333333333333,0.11032755
VSL,giá trị phần trăm,3.0,34.81345855506758,9.200275991030624,0.1036285782853762,5.605459063217558,34.813458604272455,120.0,0.11026353
VSL,giàn mướp,1.0,33.843300238251686,10.906276227966432,0.093494713306427,5.500231629480487,33.84330026153475,86.0,0.110157184
VSL,nhỏ tuổi,1.0,29.650162644218653,12.515709298125037,0.140159398317337,7.829036282024521,29.650162735488266,55.0,0.11007505
VSL,hay là (hoặc là),3.0,30.80943969466413,10.795891556832087,0.2269149348139763,6.807330240139649,30.80943976123429,80.0,0.10981663
VSL,sân vận động,1.0,35.20533092878759,9.769479091520664,0.103127397596836,4.7320480079294365,35.205331140663475,108.0,0.109749936
VSL,xăng,1.0,27.499909546226263,13.511020814786193,0.1732811480760574,8.630744653940202,27.49990961235017,66.0,0.10969386
VSL,thả diều,1.0,31.81815786845982,10.5954463445478,0.2108977884054184,6.109413588314913,31.81815747206565,77.0,0.109652676
VSL,năm tới,1.0,34.65923638921231,9.443066276068038,0.1054937019944191,5.432473356570672,34.659236562787555,126.0,0.109581955
VSL,lầu (tầng),1.0,35.85243500210345,9.10591061659536,0.0959521010518074,4.5963327007161245,35.852435133070685,135.0,0.109529026
VSL,ôn tập,1.0,33.85104712098837,10.79272186058633,0.0836313068866729,5.401329959592512,33.85104681411758,92.0,0.10945982
VSL,xen,1.0,27.084904123097655,14.240957196867257,0.1836017668247223,8.219964328088931,27.084904182702303,40.0,0.10939727
VSL,nhào lộn,1.0,28.42848165333271,13.967238973398675,0.1378802806138992,7.63932278752327,28.42848170362413,51.0,0.10936955
VSL,ngữ pháp,3.0,29.14935291434328,12.474388127639832,0.1622458944718043,7.779004924255088,29.149352909841884,77.0,0.10935762
VSL,vỡ,1.0,29.77049108967185,12.93074781048125,0.1287485808134079,7.193904592710383,29.770491037983447,57.0,0.10931075
VSL,đèn vàng,3.0,31.48074343117575,9.894664191147834,0.0967453892032305,5.673205278194707,31.480743440644197,83.33333333333333,0.109243475
VSL,sinh động,1.0,32.069421246647835,11.175820139951483,0.1035500541329383,6.537305381017573,32.06942125107162,95.0,0.109221846
VSL,suối,1.0,31.47647127881646,11.504266118857918,0.0750371143221855,7.200259150546274,31.47647140454501,85.0,0.10916605
VSL,đông lạnh,1.0,19.07781827263534,14.29405491054058,0.4761421084403991,12.490873084618496,19.077818420017135,44.0,0.109151006
VSL,bệnh nhân,1.0,36.03716188669205,9.075913626105846,0.058337427675724,4.7195297586612215,36.03716203849763,117.0,0.1091175
VSL,chụp đèn,1.0,25.63720856141299,13.969947708194908,0.3354588449001312,7.837328436749953,25.63720853533596,33.0,0.10898756
VSL,thợ rèn,1.0,29.856928819790483,13.159001988523146,0.1173346042633056,6.928636461051543,29.85692869266495,60.0,0.10898566
VSL,ủng,1.0,26.24434097111225,14.300779680772262,0.1385556608438491,9.35500998629464,26.244341178331524,56.0,0.10890343
VSL,vòm lá,1.0,31.31924434006214,13.40911043030875,0.0740735754370689,5.751457787942195,31.319244377780706,48.0,0.1088711
VSL,nhận thức,1.0,32.17385571170598,10.368284246613902,0.1507640182971954,6.3326806565341744,32.17385547049344,89.0,0.10887098
VSL,đạo diễn,1.0,36.01148801483214,8.919539413915192,0.0681159570813179,4.637784003710546,36.01148820435628,111.0,0.10886379
VSL,khúc khuỷu,1.0,27.92166625335813,13.496972918510435,0.1212731674313545,8.499213646669856,27.92166615999304,52.0,0.10886121
VSL,phiền hà,1.0,35.42233515530825,9.394755419376676,0.0957597196102142,4.497011272236705,35.422335276030935,141.0,0.10882027
VSL,Tết hàn thực,3.0,32.59198825868467,10.232296869415604,0.1007384608189265,6.473607870956503,32.59198814514093,96.33333333333331,0.10868648
VSL,Quốc Tử Giám,1.0,30.2239052914083,10.913378532571963,0.1360199153423309,7.938186383101998,30.22390528954565,84.0,0.10863688
VSL,sức khỏe,1.0,30.391393288969997,11.677308148298508,0.1049403026700019,7.531548938967965,30.39139341469854,74.0,0.10858304
VSL,thân cây,3.0,33.85115534920866,9.448424378407294,0.1161678408583005,5.2611186184952965,33.851155349616114,113.0,0.10849568
VSL,kiến trúc sư,1.0,26.640911497175694,14.007510478036446,0.1486417204141616,8.864857098885945,26.640911366790533,46.0,0.108443536
VSL,phân số thập phân,1.0,36.08326012268663,8.19254001433199,0.0741356611251831,4.877270919221048,36.08326027891599,151.0,0.10843887
VSL,gà tây,1.0,29.596852384507656,12.493206322193146,0.16914963722229,6.826915719679424,29.59685216937214,68.0,0.10841605
VSL,chạy (động vật),1.0,29.19285328872502,11.511970909018263,0.2649106681346893,6.818291187286377,29.19285327172838,74.0,0.10840764
VSL,giầy dép,1.0,35.68538967706263,9.140949615046509,0.0760528966784477,4.430509954950084,35.685389388818294,116.0,0.108255304
VSL,Thừa Thiên – Huế,3.0,29.634510532642405,11.507943058021745,0.1403738607962926,6.308516663935248,29.63451061405552,81.0,0.10823884
VSL,ngược lại,1.0,25.162681698799133,16.04522445354056,0.1012605726718902,9.21638205777044,25.16268153861165,41.0,0.10817477
VSL,bánh hamburger,1.0,31.01470811571926,11.065604555464926,0.1213922649621963,6.99947971751891,31.01470827194862,111.0,0.10815587
VSL,pha chế,1.0,33.900744252838194,9.495376445144135,0.1013861075043678,5.575521800877913,33.90074414131232,106.0,0.10813341
VSL,khẩu hiệu,1.0,27.065658643841743,15.30486363734839,0.0922283753752708,7.967629460188059,27.065658852458,50.0,0.10809553
VSL,mỳ tôm,3.0,29.53341325170671,12.976110106984663,0.1000890706976254,6.929671965642423,29.53341330913827,58.66666666666666,0.10806968
VSL,khí cầu,1.0,28.852211017161608,12.905981157253038,0.1521150171756744,7.306668910113248,28.85221068095416,72.0,0.10806408
VSL,sợ không_,1.0,40.417627859395,5.221190880919838,0.0391262024641037,3.0789381447550537,40.417627865914255,259.0,0.107940875
VSL,"chị hai, chị cả",3.0,30.38524662517011,11.822323113706029,0.1367864559094111,6.689313467523049,30.385246554932863,84.66666666666667,0.10787045
VSL,kéo co,1.0,32.9589822255075,10.079394625765936,0.1070304214954376,5.877478640104077,32.95898218313232,103.0,0.1078687
VSL,đối xử,1.0,35.0195631487295,9.287931713646492,0.0827758163213729,4.706749484484846,35.01956313266419,94.0,0.10780949
VSL,vây bắt,1.0,24.919843399897218,14.09146569135054,0.3367495536804199,7.926434646432217,24.91984333936125,51.0,0.10778842
VSL,11,3.0,15.477689385103682,4.771782456103637,0.0291578012208143,2.988493468257643,15.477689385103682,51.333333333333336,0.107738495
VSL,Châu Á Thái Bình Dương,1.0,30.49496502429247,12.872310938549711,0.0756161138415336,6.464184623105186,30.49496495909989,63.0,0.107682474
VSL,nặng hơn,1.0,27.18687868863344,14.048116145462826,0.1466538459062576,7.935688060626649,27.186878668144345,49.0,0.10757478
VSL,lễ vật,1.0,32.533756917342544,10.051924417313842,0.0755066275596618,6.584379077578585,32.5337569154799,111.0,0.107572876
VSL,rừng núi,1.0,35.0194200607948,9.628733916840424,0.0613102316856384,4.6004717612156165,35.01941991574131,113.0,0.107569635
VSL,hoạt động,1.0,29.72418474406004,11.135422410070897,0.126585841178894,7.910018768491624,29.724184611812237,82.0,0.1075475
VSL,phi tiêu,1.0,31.62905488908291,11.152032375335692,0.1262408941984176,5.982331605184646,31.629054879769683,97.0,0.10751945
VSL,cung điện,3.0,29.39814855344593,11.27295197627029,0.2025764683882395,7.084900320878532,29.39814854335661,81.0,0.107478835
VSL,mẫu số chung,1.0,34.68192728969734,8.734599444138652,0.1497270613908767,4.485048758907843,34.68192753230687,109.0,0.10741689
VSL,tờ tiền,1.0,33.034299083054066,9.802355645316664,0.0792983621358871,6.137808129787445,33.034299231600016,118.0,0.10735482
VSL,sinh đôi,3.0,29.76131692218284,11.084126403497416,0.1500829036037127,7.101500282581971,29.761316797230396,80.66666666666667,0.10714535
VSL,cửa hàng,3.0,28.827575652860105,12.037215623468256,0.1435548116763433,7.688913464630154,28.82757565480036,77.33333333333333,0.10707966
VSL,hình vuông,1.0,30.15817446447909,11.441018539893475,0.1424699872732162,6.826800547349147,30.15817450452596,91.0,0.107051276
VSL,tháp,1.0,30.940906706266105,11.308523848289395,0.1553891450166702,5.947398572792242,30.940906982170414,93.0,0.10695699
VSL,em họ,3.0,30.885337657566804,8.531510552558405,0.1032712534070015,4.6126478468792405,30.885337560786866,97.66666666666669,0.10695252
VSL,chanh muối,1.0,33.88821597956121,9.581413284787592,0.0823351368308067,5.24216346286592,33.88821607944556,107.0,0.106946446
VSL,người yêu,3.0,19.076725459502388,6.704754648326051,0.0709934035936991,3.699356873787055,19.07672541914508,58.0,0.10687526
VSL,thổi bóng,1.0,32.49373670015484,10.820414084030524,0.0772232711315155,5.697634668330128,32.493736821226776,88.0,0.10686842
VSL,phích nước,1.0,27.617320526391268,13.137953612539503,0.1009306609630584,8.438328316134792,27.61732045211829,57.0,0.10678584
VSL,phát biểu,1.0,30.00977227091789,12.667504950308464,0.1062133759260177,6.346135975633349,30.00977218709886,66.0,0.10678468
