dataset,label,num_samples,num_pairs,intra_class_dtw_mean,intra_class_dtw_std,intra_class_dtw_min,intra_class_dtw_max,intra_class_dtw_median
ASL,blood,5,10,0.7702031522989273,0.20240337452495377,0.40491363406181335,1.0607631206512451,0.8092187643051147
ASL,polite,6,15,0.7697289089361826,0.4025903476616881,0.28453317284584045,1.4692286252975464,0.5702515244483948
ASL,audience,6,15,0.7694104234377543,0.18188329515717108,0.4639948010444641,1.0844579935073853,0.7439539432525635
ASL,watch,8,28,0.7693485936948231,0.21428854865814898,0.36280107498168945,1.1953644752502441,0.7495089173316956
ASL,few,5,10,0.7693402230739593,0.11148113814634007,0.6079661846160889,0.9580592513084412,0.7580263018608093
ASL,proper,4,6,0.7690298606952032,0.2522148850271338,0.4744965136051178,1.2067177295684814,0.7203332781791687
ASL,florida,4,6,0.7686131149530411,0.2142951610261691,0.35378721356391907,0.9781409502029419,0.8306715786457062
ASL,disturb,5,10,0.7683161854743957,0.2080012743507148,0.5561307668685913,1.2399823665618896,0.693833202123642
ASL,become,5,10,0.7679307103157044,0.24543718111159443,0.5124382376670837,1.2558842897415161,0.7123664319515228
ASL,funeral,5,10,0.7677301228046417,0.2564308002797602,0.44526976346969604,1.2638146877288818,0.7056077122688293
ASL,stress,8,28,0.7676743253001145,0.21990924978251747,0.24528099596500397,1.2495200634002686,0.7522788941860199
ASL,sandwich,10,45,0.7673905700445175,0.3408814818291552,0.06656409800052643,1.7291394472122192,0.6509850025177002
ASL,vacation,6,15,0.7669938564300537,0.20968194417013095,0.44737499952316284,1.2817121744155884,0.719095766544342
ASL,scotland,6,15,0.7669152239958446,0.22158517741902023,0.36085793375968933,1.149091362953186,0.7417605519294739
ASL,both,6,15,0.7666415870189667,0.17531090735720495,0.4972834587097168,1.107146143913269,0.7520069479942322
ASL,this,4,6,0.7663631985584894,0.19289610992938108,0.4911494553089142,1.0632274150848389,0.7841621339321136
ASL,desk,6,15,0.7658906082312266,0.18458532002416267,0.4583422839641571,1.0995761156082153,0.7831733226776123
ASL,picture,6,15,0.7654535333315532,0.16372271284172102,0.48717278242111206,1.1244078874588013,0.7874200344085693
ASL,serve,5,10,0.7654534816741944,0.29644630484187473,0.4239520728588104,1.45498526096344,0.7666636109352112
ASL,grandmother,7,21,0.7648891054448628,0.31397234373985267,0.20953771471977234,1.2626882791519165,0.861611008644104
ASL,tempt,3,3,0.7648222843805949,0.1238166582290202,0.6378821730613708,0.9327456951141357,0.7238389849662781
ASL,camera,5,10,0.7636444658041001,0.23635761075081,0.4561980962753296,1.2695987224578857,0.7179542779922485
ASL,airplane,7,21,0.7634374563183103,0.3071443955531314,0.18492795526981354,1.358493685722351,0.8340076804161072
ASL,compare,7,21,0.7630063465663365,0.18955244730101603,0.3901815712451935,1.0589969158172607,0.806685745716095
ASL,preach,5,10,0.7627493947744369,0.23011226516145442,0.3669820725917816,1.1619230508804321,0.8121605813503265
ASL,strict,6,15,0.7626165221134822,0.28879746065386364,0.2443041056394577,1.3282362222671509,0.7600768208503723
ASL,therapy,6,15,0.7624923259019851,0.3085685005610321,0.23967595398426056,1.3429735898971558,0.7409773468971252
ASL,arrive,8,28,0.7620180792042187,0.20989856810131904,0.3986791968345642,1.2381722927093506,0.7765093147754669
ASL,business,7,21,0.7620158550285158,0.27670938892971597,0.3715015947818756,1.457983374595642,0.7357137203216553
ASL,gossip,6,15,0.76182941198349,0.14464382965991407,0.5171101093292236,1.0605913400650024,0.7518174648284912
ASL,celebrate,6,15,0.7616557578245798,0.1629448556025257,0.42630842328071594,1.0206818580627441,0.7523387670516968
ASL,gun,4,6,0.7615948965152105,0.2863387459147326,0.4083618223667145,1.2320243120193481,0.7883246839046478
ASL,gift,4,6,0.7614337205886841,0.20047269326637324,0.4920010566711426,1.1252689361572266,0.7644742727279663
ASL,cold,12,66,0.7614076155604739,0.24374143433777065,0.23648256063461304,1.277316689491272,0.7600871920585632
ASL,precise,4,6,0.7613507608572642,0.28339981030760303,0.3852598965167999,1.1347092390060425,0.7363331019878387
ASL,motivate,6,15,0.7612619578838349,0.24079171463659005,0.2912120223045349,1.1326266527175903,0.7430980801582336
ASL,professor,5,10,0.7612139374017716,0.25936119323589346,0.34245437383651733,1.1431912183761597,0.7931838929653168
ASL,early,6,15,0.761177678902944,0.17133274479244973,0.4152856469154358,0.9714688062667847,0.7789064049720764
ASL,chance,5,10,0.7611552596092224,0.4038416666308118,0.3096795082092285,1.330954909324646,0.48307429254055023
ASL,principle,5,10,0.7611054092645645,0.2210465744133946,0.37882712483406067,1.2120472192764282,0.7154074013233185
ASL,tend,3,3,0.76108851035436,0.3503431831243449,0.2665063738822937,1.033911943435669,0.9828472137451172
ASL,keep,6,15,0.7610533197720846,0.2127507517664042,0.33439356088638306,1.1784967184066772,0.745806097984314
ASL,statistics,4,6,0.7608938018480936,0.12488800893571521,0.5490754246711731,0.9106131792068481,0.7692584693431854
ASL,invite,5,10,0.7608540982007981,0.20265421266265676,0.4825625717639923,1.0740315914154053,0.8258017599582672
ASL,feed,6,15,0.7608306924502055,0.31443162746604275,0.2674105763435364,1.41588294506073,0.653890073299408
ASL,wheelchair,4,6,0.7605625490347544,0.13476360400120987,0.5934383869171143,0.986856997013092,0.7776337563991547
ASL,pants,8,28,0.759893254509994,0.24361280862656862,0.3595391809940338,1.4725698232650757,0.6882883012294769
ASL,institute,5,10,0.7597146689891815,0.15330619135016818,0.560495913028717,1.0142459869384766,0.7288218438625336
ASL,helicopter,8,28,0.759710967540741,0.2236387820482123,0.4359976053237915,1.225028395652771,0.7364013195037842
ASL,famous,6,15,0.7593853493531545,0.16977792364378236,0.45899924635887146,1.1115511655807495,0.725166916847229
ASL,pack,5,10,0.7585886687040329,0.20661890778017675,0.45911064743995667,1.0203784704208374,0.8142086863517761
ASL,complete,5,10,0.7578590005636215,0.13016199159734512,0.4837013781070709,0.9284668564796448,0.7580532133579254
ASL,hard of hearing,5,10,0.7576489537954331,0.28597761493880086,0.33345258235931396,1.2682687044143677,0.6949841380119324
ASL,little bit,3,3,0.757282574971517,0.32325637376574473,0.3001735806465149,0.9913643002510071,0.9803098440170288
ASL,sunrise,4,6,0.7572079052527746,0.3078717299899466,0.28353598713874817,1.0874189138412476,0.7916474938392639
ASL,authority,5,10,0.7564132153987885,0.2118587875686309,0.5389911532402039,1.169649362564087,0.6752119660377502
ASL,wind,8,28,0.755343000803675,0.19286202587487905,0.4453824758529663,1.176430583000183,0.7013813853263855
ASL,bike,4,6,0.7551090667645136,0.3045560468391016,0.40908777713775635,1.2440680265426636,0.7092119753360748
ASL,to,7,21,0.7550395617172831,0.26025574989880385,0.08389448374509811,1.085951566696167,0.84611976146698
ASL,rush,5,10,0.7547947682440281,0.2611170770179826,0.09911254793405533,1.0089384317398071,0.8674809038639069
ASL,hello,4,6,0.7547245422999064,0.21738205454787093,0.32184749841690063,0.9627799391746521,0.7897340357303619
ASL,robot,4,6,0.7537972331047058,0.11438376026337231,0.5260523557662964,0.9073310494422913,0.7684340476989746
ASL,chemistry,6,15,0.75362255970637,0.14174194368362994,0.5163739323616028,0.9687133431434631,0.7400180101394653
ASL,buy,9,36,0.7530815137757195,0.18934722353043015,0.5007606148719788,1.2330306768417358,0.7208786606788635
ASL,responsible,4,6,0.7522164285182953,0.16879962197692694,0.4452076554298401,0.9683206081390381,0.739102691411972
ASL,home,7,21,0.7520415846790586,0.34140350032093497,0.24614588916301727,1.385992407798767,0.7431493997573853
ASL,choir,6,15,0.7520334780216217,0.19575976275623364,0.46221867203712463,1.0138744115829468,0.7414324283599854
ASL,curtain,2,1,0.7518342733383179,0.0,0.7518342733383179,0.7518342733383179,0.7518342733383179
ASL,prince,3,3,0.7518152197202047,0.10523205784824877,0.6242386698722839,0.8819649815559387,0.7492420077323914
ASL,copy,8,28,0.7517700344324112,0.19949908125634583,0.2837042212486267,1.1819911003112793,0.7495699226856232
ASL,what,12,66,0.7515917393294248,0.23413513533552913,0.37508299946784973,1.3736943006515503,0.6667383313179016
ASL,convert,4,6,0.7513760477304459,0.2800122938030196,0.3354332149028778,1.0438556671142578,0.8040235936641693
ASL,unique,6,15,0.7513254602750142,0.14363444546193818,0.4331122636795044,0.9330015778541565,0.7067816853523254
ASL,dark,12,66,0.7511641893422965,0.2816256670417289,0.2524939477443695,1.410285472869873,0.6558434367179871
ASL,send,5,10,0.7509298980236053,0.1589864399542393,0.5428573489189148,1.0325900316238403,0.6896968185901642
ASL,good,10,45,0.7507170220216115,0.23039812243461344,0.27860867977142334,1.248782753944397,0.7858200669288635
ASL,dad,7,21,0.7507093864537421,0.32301614482652247,0.11554539948701859,1.227804183959961,0.7581044435501099
ASL,correct,9,36,0.7505563853515519,0.239101159505855,0.3823052644729614,1.3419462442398071,0.7098546624183655
ASL,graduation,5,10,0.7500293210148812,0.32094093806172946,0.21172772347927094,1.1473743915557861,0.6179411709308624
ASL,health,6,15,0.7500174721082051,0.16272249582435047,0.5255580544471741,1.119409441947937,0.7257827520370483
ASL,recognize,5,10,0.7496589064598084,0.17846975206491034,0.4297017455101013,1.0971897840499878,0.717938095331192
ASL,all,8,28,0.749589741230011,0.28186531793259395,0.40523678064346313,1.3705801963806152,0.6494445204734802
ASL,wine,5,10,0.749528369307518,0.2925675744187597,0.3288063704967499,1.3826395273208618,0.735626608133316
ASL,coconut,5,10,0.7491247415542602,0.2994179479841012,0.4463537931442261,1.3218121528625488,0.5877653360366821
ASL,nine,5,10,0.7490230858325958,0.27439519270355156,0.2665387690067291,1.0918982028961182,0.7471560537815094
ASL,pause,5,10,0.7489900410175323,0.25398306595854286,0.40945908427238464,1.169540524482727,0.7574545443058014
ASL,drag,3,3,0.7482633392016093,0.04487608169740372,0.7079264521598816,0.8108640313148499,0.7259995341300964
ASL,not,7,21,0.7482396399690991,0.29907909171872366,0.23891223967075348,1.3720864057540894,0.6713182330131531
ASL,spoon,4,6,0.7482154543201128,0.27396808390293054,0.20873360335826874,0.9952137470245361,0.8215974867343903
ASL,chat,9,36,0.7478807907965448,0.25071287869253633,0.26546522974967957,1.2983847856521606,0.7277890145778656
ASL,constitution,6,15,0.7478570838769277,0.2393402110078567,0.33899345993995667,1.2052148580551147,0.6798406839370728
ASL,ten,5,10,0.7478490173816681,0.3924255310287702,0.3002470135688782,1.3935966491699219,0.5403033494949341
ASL,philosophy,6,15,0.7478164176146189,0.29883857181924595,0.3556045591831207,1.4077277183532715,0.6464866995811462
ASL,bath,7,21,0.7473377585411072,0.32811062722822676,0.30865487456321716,1.3800312280654907,0.6462490558624268
ASL,sit,6,15,0.7471668501694997,0.27810808779917223,0.45202574133872986,1.3083897829055786,0.6189616322517395
ASL,paint,7,21,0.7468466659386953,0.22664182373825442,0.1394832730293274,1.2142695188522339,0.7621201276779175
ASL,apostrophe,6,15,0.7468187650044759,0.31182037506370625,0.2591448426246643,1.3022583723068237,0.6757579445838928
ASL,mushroom,5,10,0.7466823428869247,0.17731005624052654,0.48612645268440247,1.1558783054351807,0.7396022975444794
ASL,standard,5,10,0.7463298797607422,0.1301732167474487,0.5553934574127197,0.9423298239707947,0.7792981266975403
ASL,sensitive,5,10,0.7461584061384201,0.22605396424932717,0.48234423995018005,1.2020291090011597,0.6516509056091309
ASL,difficult,4,6,0.7454052567481995,0.21283472015802266,0.3271775245666504,0.9939733147621155,0.7884166240692139
ASL,closet,5,10,0.7449764013290405,0.1359949261184124,0.5478883981704712,0.9405825138092041,0.7240037620067596
ASL,repeat,5,10,0.7447185426950454,0.24329753608194948,0.41619864106178284,1.1219992637634277,0.6423186957836151
ASL,research,7,21,0.7444125541618892,0.22101887362086112,0.36206337809562683,1.1717721223831177,0.7592559456825256
ASL,away,6,15,0.7440501511096954,0.27678471782437597,0.25489097833633423,1.2045085430145264,0.8158642649650574
ASL,discipline,5,10,0.74399893283844,0.22219927398218106,0.38043224811553955,1.0856413841247559,0.7845239639282227
ASL,fox,7,21,0.7436982691287994,0.3020668071942373,0.3125835359096527,1.3922492265701294,0.6239672899246216
ASL,physician,6,15,0.7434964160124461,0.23269080249535887,0.19173863530158997,1.1108654737472534,0.748869776725769
ASL,monday,6,15,0.7434744834899902,0.21134508006611555,0.43768832087516785,1.0667269229888916,0.7079804539680481
ASL,exaggerate,5,10,0.7434516578912735,0.3100558647349728,0.2965035140514374,1.2488375902175903,0.7409241497516632
ASL,thick,5,10,0.7431596025824547,0.3078313919700747,0.18956901133060455,1.2757223844528198,0.7978864014148712
ASL,torture,4,6,0.7428630292415619,0.03935032393957623,0.6887508630752563,0.8015146255493164,0.7285668551921844
ASL,angel,7,21,0.7425744703837803,0.22881538711396932,0.34603241086006165,1.157485842704773,0.7824612259864807
ASL,preacher,3,3,0.7425290942192078,0.0824944922063014,0.6412532329559326,0.843320906162262,0.7430131435394287
ASL,horse,4,6,0.7422361373901367,0.13540633782333883,0.5201660990715027,0.9056603908538818,0.7348085641860962
ASL,house,7,21,0.741363661629813,0.18185714268426287,0.44425445795059204,1.01617431640625,0.7356622815132141
ASL,fire,3,3,0.741344134012858,0.12510060576053494,0.6305082440376282,0.9161848425865173,0.6773393154144287
ASL,agenda,4,6,0.7411766648292542,0.1747247378535089,0.5673471093177795,1.0087478160858154,0.6615569889545441
ASL,they,5,10,0.7411525458097458,0.15179273940716162,0.4699458181858063,0.9546258449554443,0.7569175064563751
ASL,free,4,6,0.7410763452450434,0.22237735596617544,0.4604625999927521,1.0442965030670166,0.7516201734542847
ASL,most,7,21,0.7410472858519781,0.12792993094469915,0.5330144762992859,0.9922250509262085,0.7245007753372192
ASL,agreement,6,15,0.7410326957702636,0.19401811826712806,0.5116767883300781,1.0480698347091675,0.6649267077445984
ASL,fence,6,15,0.740945553779602,0.16371435917834676,0.5541777014732361,1.121425986289978,0.711894154548645
ASL,blame,6,15,0.7409026821454366,0.16069461506938298,0.3623264729976654,0.9466274380683899,0.7589743137359619
ASL,jacket,7,21,0.73951455950737,0.2505343818048073,0.3169368803501129,1.3155837059020996,0.6662427186965942
ASL,near,9,36,0.7394460133380361,0.18938910316838195,0.42900851368904114,1.192323923110962,0.697207510471344
ASL,enter,5,10,0.7390515327453613,0.14820156039653792,0.517356812953949,0.9655009508132935,0.7031537890434265
ASL,south america,6,15,0.7379261473814647,0.17253585952902148,0.4119856655597687,1.0418658256530762,0.7427363991737366
ASL,determine,4,6,0.7378225326538086,0.18294950910501287,0.5586804747581482,1.0368300676345825,0.6360339522361755
ASL,shape,7,21,0.7373623223531813,0.135304362283102,0.5091384649276733,1.053419589996338,0.7314739227294922
ASL,nation,5,10,0.7371227741241455,0.15677370836786833,0.5287771821022034,1.0432019233703613,0.7215569615364075
ASL,excited,6,15,0.7370453397432963,0.11209352425527623,0.48835480213165283,0.9000660181045532,0.7202021479606628
ASL,adult,7,21,0.7369463202499208,0.43945365188560453,0.33315423130989075,1.627066731452942,0.5731543898582458
ASL,dig,5,10,0.736650538444519,0.14432523835221764,0.5538914203643799,1.0061333179473877,0.6788626909255981
ASL,vomit,9,36,0.7366461472378837,0.2315774987859468,0.27681270241737366,1.3796443939208984,0.7151493728160858
ASL,fall in love,5,10,0.7362308979034424,0.16724808231269447,0.37693971395492554,0.9735520482063293,0.747359037399292
ASL,similar,6,15,0.7360879123210907,0.3236045530922751,0.3029564321041107,1.3745696544647217,0.7017773389816284
ASL,shy,6,15,0.7359266221523285,0.22216422135905284,0.3315960466861725,1.1421265602111816,0.7213461995124817
ASL,for,5,10,0.7349280193448067,0.28725397887608795,0.23360194265842438,1.1143704652786255,0.8156917989253998
ASL,symbol,6,15,0.7347169121106466,0.25459220130604887,0.297054648399353,1.2625311613082886,0.7020502090454102
ASL,rope,4,6,0.7343790183464686,0.15959465563667494,0.44773033261299133,0.9172451496124268,0.7517117261886597
ASL,vegetable,5,10,0.73422661870718,0.23938879219674203,0.15753184258937836,1.0815434455871582,0.7733880877494812
ASL,congress,6,15,0.7339072684446971,0.23265824993719503,0.35742029547691345,1.198884129524231,0.7660248279571533
ASL,caterpillar,4,6,0.7334685772657394,0.1507444089175761,0.4584205448627472,0.9560829401016235,0.7502259910106659
ASL,biology,6,15,0.7327558676401774,0.13278313637700181,0.4865841865539551,1.0267832279205322,0.7222535014152527
ASL,struggle,7,21,0.7326674276874179,0.22419294585125182,0.4086400866508484,1.0735957622528076,0.7336465716362
ASL,purpose,6,15,0.732432101170222,0.1341865189716244,0.47636905312538147,1.042290210723877,0.7201314568519592
ASL,boy,8,28,0.7322432122060231,0.21271277314518183,0.33463066816329956,1.0898387432098389,0.7289934158325195
ASL,fold,6,15,0.7321263949076334,0.1471604325120105,0.4673406481742859,0.9213598966598511,0.7599881887435913
ASL,toilet,5,10,0.7320349484682083,0.3263215946426978,0.2920219302177429,1.2714425325393677,0.6460773050785065
ASL,investigate,6,15,0.7316021184126537,0.24496992635109352,0.3498586118221283,1.0226904153823853,0.8243444561958313
ASL,memorize,7,21,0.7314849424929846,0.21952101031933346,0.405577689409256,1.1782901287078857,0.7409570813179016
ASL,vice president,4,6,0.7312115728855133,0.13019494226665868,0.6157261729240417,0.9667268991470337,0.6623160541057587
ASL,relief,6,15,0.7310150891542435,0.3356962664932731,0.24258406460285187,1.2444247007369995,0.7346304059028625
ASL,gather,6,15,0.7307812988758087,0.15616229756980984,0.39335140585899353,1.0423096418380737,0.7410226464271545
